project_code,project_name,state,snapshot_date,start_date,original_doc,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,progress_gap_pct,project_category,target_cost_overrun_pct,target_schedule_overrun_months,delay_flag,cost_overrun_flag
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-05,03-2023,12-2024,966.79,859.0,93.6,21,26,-5,88.85073283753454,6.400000000000006,Substation_Grid_Equipment,0.0,6.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-06,03-2023,12-2024,966.79,870.1,93.6,21,27,-6,89.99886221413131,6.400000000000006,Substation_Grid_Equipment,0.0,8.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-08,03-2023,03-2025,1167.55,376.14,20.0,24,17,7,32.2161791786219,80.0,Transmission_System,0.0,0.0,0,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-09,03-2023,03-2025,1167.55,509.14,22.0,24,18,6,43.6075542803306,78.0,Transmission_System,0.0,0.0,0,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-11,03-2023,03-2025,1167.55,521.14,26.0,24,20,4,44.63534752259004,74.0,Transmission_System,0.0,0.0,0,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-12,03-2023,03-2025,1167.55,588.14,38.0,24,21,3,50.373859791871865,62.0,Transmission_System,0.0,0.0,0,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-01,03-2023,03-2025,1167.55,622.14,47.0,24,22,2,53.285940644940254,53.0,Transmission_System,0.0,1.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-02,03-2023,03-2025,1167.55,651.14,56.0,24,23,1,55.76977431373389,44.0,Transmission_System,0.0,3.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-03,03-2023,03-2025,1167.55,677.14,69.0,24,24,0,57.99665967196266,31.0,Transmission_System,0.0,3.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-04,03-2023,03-2025,1167.55,712.14,83.7,24,25,-1,60.994389961886,16.299999999999997,Transmission_System,0.0,6.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-05,03-2023,03-2025,1167.55,950.0,86.1,24,26,-2,81.36696501220506,13.900000000000006,Transmission_System,0.0,6.0,1,0
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-06,03-2023,03-2025,1167.55,957.39,90.0,24,27,-3,81.99991435056316,10.0,Transmission_System,0.0,6.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-08,03-2023,03-2025,2820.99,152.1,18.0,24,17,7,5.391724181936129,82.0,Transmission_System,0.0,0.0,0,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-09,03-2023,03-2025,2820.99,336.1,19.0,24,18,6,11.914257051602453,81.0,Transmission_System,0.0,0.0,0,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-11,03-2023,03-2025,2820.99,1858.46,22.0,24,20,4,65.87970889652215,78.0,Transmission_System,0.0,0.0,0,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2024-12,03-2023,03-2025,2820.99,2002.46,41.0,24,21,3,70.98429983800014,59.0,Transmission_System,0.0,0.0,0,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-01,03-2023,03-2025,2820.99,2063.46,52.0,24,22,2,73.14666127848734,48.0,Transmission_System,0.0,1.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-02,03-2023,03-2025,2820.99,2211.46,61.0,24,23,1,78.39304641278417,39.0,Transmission_System,0.0,3.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-03,03-2023,03-2025,2820.99,2304.46,68.0,24,24,0,81.68976139582205,32.0,Transmission_System,0.0,3.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-04,03-2023,03-2025,2820.99,2304.46,68.0,24,25,-1,81.68976139582205,32.0,Transmission_System,0.0,3.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-05,03-2023,03-2025,2820.99,2418.0,76.5,24,26,-2,85.71458955898463,23.5,Transmission_System,0.0,6.0,1,0
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",,2025-06,03-2023,03-2025,2820.99,2418.0,82.6,24,27,-3,85.71458955898463,17.400000000000006,Transmission_System,0.0,6.0,1,0
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART- I (BIKANER COMPLEX) PAR,,2024-11,06-2023,01-2025,202.39,20.04,76.0,19,17,2,9.901674983941895,24.0,Transmission_System,0.0,11.0,1,0
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART-I (BIKANER COMPLEX) PAR,,2024-12,06-2023,01-2025,202.39,20.04,89.0,19,18,1,9.901674983941895,11.0,Transmission_System,0.0,1.0,1,0
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART-I (BIKANER COMPLEX) PAR,,2025-01,06-2023,01-2025,202.39,20.04,100.0,19,19,0,9.901674983941895,0.0,Transmission_System,0.0,1.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2024-08,08-2023,02-2025,688.74,121.1,18.0,18,12,6,17.582832418619507,82.0,Transmission_System,0.0,0.0,0,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2024-11,08-2023,02-2025,688.74,121.1,65.0,18,15,3,17.582832418619507,35.0,Transmission_System,0.0,0.0,0,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2024-12,08-2023,02-2025,688.74,215.0,70.0,18,16,2,31.21642419490664,30.0,Transmission_System,0.0,0.0,0,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2025-01,08-2023,02-2025,688.74,264.0,72.0,18,17,1,38.330865057931874,28.0,Transmission_System,0.0,1.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2025-02,08-2023,02-2025,688.74,315.0,87.0,18,18,0,45.73569126230508,13.0,Transmission_System,0.0,2.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2025-03,08-2023,02-2025,688.74,330.0,89.0,18,19,-1,47.91358132241484,11.0,Transmission_System,0.0,2.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2025-04,08-2023,02-2025,688.74,411.0,91.0,18,20,-2,59.674187647007585,9.0,Transmission_System,0.0,7.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE- III, PART E1",,2025-05,08-2023,02-2025,688.74,507.0,92.0,18,21,-3,73.61268403171007,8.0,Transmission_System,0.0,7.0,1,0
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",,2025-06,08-2023,02-2025,688.74,564.77,93.0,18,22,-4,82.00046461654615,7.0,Transmission_System,0.0,7.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2024-08,10-2023,04-2025,2211.0,183.03,12.0,18,10,8,8.278154681139755,88.0,Other_Power_Transmission,0.0,0.0,0,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2024-11,10-2023,04-2025,2211.0,458.63,28.0,18,13,5,20.743102668475803,72.0,Other_Power_Transmission,0.0,0.0,0,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2024-12,10-2023,04-2025,2211.0,603.63,35.0,18,14,4,27.30122116689281,65.0,Other_Power_Transmission,0.0,0.0,0,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-01,10-2023,04-2025,2211.0,720.63,43.0,18,15,3,32.59294436906377,57.0,Other_Power_Transmission,0.0,0.0,0,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-02,10-2023,04-2025,2211.0,905.63,49.0,18,16,2,40.960199004975124,51.0,Other_Power_Transmission,0.0,1.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-03,10-2023,04-2025,2211.0,1023.63,53.0,18,17,1,46.29715061058345,47.0,Other_Power_Transmission,0.0,1.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-04,10-2023,04-2025,2211.0,1227.63,57.0,18,18,0,55.52374491180462,43.0,Other_Power_Transmission,0.0,4.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-05,10-2023,04-2025,2211.0,1551.8,60.9,18,19,-1,70.18543645409316,39.1,Other_Power_Transmission,0.0,4.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,,2025-06,10-2023,04-2025,2211.0,1702.27,69.4,18,20,-2,76.99095431931254,30.599999999999994,Other_Power_Transmission,0.0,4.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2024-08,10-2023,04-2025,1796.0,344.08,11.0,18,10,8,19.15812917594655,89.0,Other_Power_Transmission,0.0,0.0,0,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2024-11,10-2023,04-2025,1796.0,579.48,33.0,18,13,5,32.26503340757239,67.0,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2024-12,10-2023,04-2025,1796.0,627.48,38.0,18,14,4,34.937639198218264,62.0,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-01,10-2023,04-2025,1796.0,736.48,45.0,18,15,3,41.00668151447662,55.0,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-02,10-2023,04-2025,1796.0,787.48,56.0,18,16,2,43.84632516703786,44.0,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-03,10-2023,04-2025,1796.0,873.48,60.0,18,17,1,48.634743875278396,40.0,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-04,04-2025,10-2025,1796.0,929.48,67.0,6,0,6,51.75278396436526,33.0,Other_Power_Transmission,0.0,0.0,0,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-05,10-2023,04-2025,1796.0,1069.0,73.6,18,19,-1,59.521158129175944,26.400000000000006,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,,2025-06,10-2023,04-2025,1796.0,1149.44,77.3,18,20,-2,64.0,22.700000000000003,Other_Power_Transmission,0.0,6.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2024-08,09-2023,04-2025,2191.0,431.06,12.0,19,11,8,19.6741214057508,88.0,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2024-11,09-2023,04-2025,2191.0,668.26,42.0,19,14,5,30.50022820629849,58.0,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2024-12,09-2023,04-2025,2191.0,738.26,47.0,19,15,4,33.69511638521223,53.0,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-01,09-2023,04-2025,2191.0,843.26,53.0,19,16,3,38.48744865358284,47.0,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-02,09-2023,04-2025,2191.0,895.26,58.0,19,17,2,40.860794157918754,42.0,Other_Power_Transmission,0.0,2.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-03,09-2023,04-2025,2191.0,980.26,64.0,19,18,1,44.74030123231401,36.0,Other_Power_Transmission,0.0,2.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-04,09-2023,04-2025,2191.0,1103.26,64.0,19,19,0,50.35417617526243,36.0,Other_Power_Transmission,0.0,4.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-05,09-2023,04-2025,2191.0,1440.66,67.9,19,20,-1,65.75353719762666,32.099999999999994,Other_Power_Transmission,0.0,4.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,,2025-06,09-2023,04-2025,2191.0,1511.45,75.7,19,21,-2,68.98448197170242,24.299999999999997,Other_Power_Transmission,0.0,5.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2024-09,11-2023,07-2025,224.0,0.0,0.0,20,10,10,0.0,100.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2024-11,11-2023,07-2025,224.0,0.0,1.0,20,12,8,0.0,99.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2024-12,11-2023,07-2025,224.0,0.0,3.0,20,13,7,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2025-01,11-2023,07-2025,224.0,0.0,3.0,20,14,6,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2025-02,11-2023,07-2025,224.0,0.0,3.0,20,15,5,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2025-03,11-2023,07-2025,224.0,0.0,3.0,20,16,4,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2025-04,11-2023,07-2025,224.0,0.0,5.0,20,17,3,0.0,95.0,Other_Power_Transmission,0.0,2.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE- IV PART E4,,2025-05,11-2023,07-2025,224.0,2.64,6.0,20,18,2,1.1785714285714286,94.0,Other_Power_Transmission,0.0,2.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,2025-06,11-2023,07-2025,224.0,15.68,7.0,20,19,1,6.999999999999999,93.0,Other_Power_Transmission,0.0,4.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2024-08,12-2022,03-2025,331.0,7.66,26.0,27,20,7,2.314199395770393,74.0,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2024-12,12-2022,03-2025,331.0,8.66,26.0,27,24,3,2.6163141993957706,74.0,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-01,12-2022,03-2025,331.0,8.66,26.0,27,25,2,2.6163141993957706,74.0,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-02,12-2022,03-2025,331.0,8.66,26.0,27,26,1,2.6163141993957706,74.0,Other_Power_Transmission,0.0,12.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-03,12-2022,03-2025,331.0,8.66,26.0,27,27,0,2.6163141993957706,74.0,Other_Power_Transmission,0.0,13.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-04,03-2025,04-2026,331.0,8.66,26.0,13,1,12,2.6163141993957706,74.0,Other_Power_Transmission,0.0,0.0,0,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-05,12-2022,03-2025,331.0,8.66,26.0,27,29,-2,2.6163141993957706,74.0,Other_Power_Transmission,0.0,13.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,,2025-06,12-2022,03-2025,331.0,18.23,27.0,27,30,-3,5.507552870090635,73.0,Other_Power_Transmission,0.0,13.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2024-08,11-2023,06-2025,428.0,0.0,1.0,19,9,10,0.0,99.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,1354 TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2024-09,11-2023,06-2025,428.0,0.0,1.0,19,10,9,0.0,99.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2024-11,11-2023,06-2025,428.0,0.0,3.0,19,12,7,0.0,97.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2024-12,11-2023,06-2025,428.0,0.0,6.0,19,13,6,0.0,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-01,11-2023,06-2025,428.0,0.0,6.0,19,14,5,0.0,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-02,11-2023,06-2025,428.0,0.0,6.0,19,15,4,0.0,94.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-03,11-2023,06-2025,428.0,0.0,20.0,19,16,3,0.0,80.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-04,11-2023,06-2025,428.0,0.0,35.0,19,17,2,0.0,65.0,Other_Power_Transmission,0.0,3.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-05,11-2023,06-2025,428.0,51.42,42.0,19,18,1,12.014018691588785,58.0,Other_Power_Transmission,0.0,3.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,,2025-06,11-2023,06-2025,428.0,85.6,45.0,19,19,0,20.0,55.0,Other_Power_Transmission,0.0,3.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2024-08,09-2023,03-2025,1249.0,83.51,10.0,18,11,7,6.6861489191353085,90.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2024-09,09-2023,03-2025,1249.0,93.81,15.0,18,12,6,7.510808646917535,85.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2024-11,09-2023,03-2025,1249.0,144.81,39.0,18,14,4,11.594075260208166,61.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2024-12,09-2023,03-2025,1249.0,175.81,43.0,18,15,3,14.076060848678942,57.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-01,09-2023,03-2025,1249.0,226.81,46.0,18,16,2,18.159327461969575,54.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-02,09-2023,03-2025,1249.0,270.81,50.0,18,17,1,21.68214571657326,50.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-03,09-2023,03-2025,1249.0,340.81,52.0,18,18,0,27.286629303442755,48.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-04,09-2023,03-2025,1249.0,418.81,53.0,18,19,-1,33.531625300240194,47.0,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-05,09-2023,03-2025,1249.0,568.7,56.7,18,20,-2,45.53242594075261,43.3,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),,2025-06,09-2023,03-2025,1249.0,761.69,67.5,18,21,-3,60.98398718975181,32.5,Transmission_System,0.0,6.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2024-09,07-2023,07-2025,334.0,0.0,0.0,24,14,10,0.0,100.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2024-12,07-2023,07-2025,334.0,0.0,3.0,24,17,7,0.0,97.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-01,07-2023,07-2025,334.0,0.0,4.0,24,18,6,0.0,96.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-02,07-2023,07-2025,334.0,0.0,6.0,24,19,5,0.0,94.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-03,07-2023,07-2025,334.0,0.0,12.0,24,20,4,0.0,88.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-04,07-2023,07-2025,334.0,0.0,15.0,24,21,3,0.0,85.0,Transmission_System,0.0,1.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-05,07-2023,07-2025,334.0,33.54,18.0,24,22,2,10.04191616766467,82.0,Transmission_System,0.0,1.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,,2025-06,07-2023,07-2025,334.0,63.46,21.0,24,23,1,19.0,79.0,Transmission_System,0.0,2.0,1,0
